Energy,Spectra from Area #1-Spectrum,Spectra from Area #1-Background,Spectra from Area #1-Modeled,Spectra from Area #1-Residual
1.050725e+04,0.000000e+00,1.089880e-01,1.090064e-01,-1.09E-01
1.051225e+04,0.000000e+00,1.088477e-01,1.088619e-01,-1.09E-01
1.051725e+04,0.000000e+00,1.087074e-01,1.087184e-01,-1.09E-01
1.052225e+04,0.000000e+00,1.085672e-01,1.085757e-01,-1.09E-01
1.052725e+04,0.000000e+00,1.084272e-01,1.084336e-01,-1.08E-01
1.053225e+04,0.000000e+00,1.082872e-01,1.082921e-01,-1.08E-01
1.053725e+04,0.000000e+00,1.081473e-01,1.081499e-01,-1.08E-01
1.054225e+04,0.000000e+00,1.080076e-01,1.080076e-01,-1.08E-01
1.054725e+04,0.000000e+00,1.078679e-01,1.078679e-01,-1.08E-01
1.055225e+04,0.000000e+00,1.077284e-01,1.077284e-01,-1.08E-01
1.055725e+04,0.000000e+00,1.075889e-01,1.075889e-01,-1.08E-01
1.056225e+04,0.000000e+00,1.074496e-01,1.074496e-01,-1.07E-01
1.056725e+04,0.000000e+00,1.073104e-01,1.073104e-01,-1.07E-01
1.057225e+04,0.000000e+00,1.071712e-01,1.071712e-01,-1.07E-01
1.057725e+04,0.000000e+00,1.070323e-01,1.070323e-01,-1.07E-01
1.058225e+04,0.000000e+00,1.068934e-01,1.068934e-01,-1.07E-01
1.058725e+04,0.000000e+00,1.067545e-01,1.067545e-01,-1.07E-01
1.059225e+04,0.000000e+00,1.066159e-01,1.066159e-01,-1.07E-01
1.059725e+04,1.000000e+00,1.064773e-01,1.064773e-01,8.935227e-01
1.060225e+04,0.000000e+00,1.063388e-01,1.063388e-01,-1.06E-01
1.060725e+04,0.000000e+00,1.062005e-01,1.062005e-01,-1.06E-01
1.061225e+04,0.000000e+00,1.060622e-01,1.060622e-01,-1.06E-01
1.061725e+04,0.000000e+00,1.059240e-01,1.059240e-01,-1.06E-01
1.062225e+04,0.000000e+00,1.057860e-01,1.057860e-01,-1.06E-01
1.062725e+04,1.000000e+00,1.056480e-01,1.056480e-01,8.943520e-01
1.063225e+04,0.000000e+00,1.055101e-01,1.055101e-01,-1.06E-01
1.063725e+04,0.000000e+00,1.053724e-01,1.053724e-01,-1.05E-01
1.064225e+04,1.000000e+00,1.052347e-01,1.052347e-01,8.947653e-01
1.064725e+04,0.000000e+00,1.050973e-01,1.050973e-01,-1.05E-01
1.065225e+04,0.000000e+00,1.049598e-01,1.049598e-01,-1.05E-01
1.065725e+04,0.000000e+00,1.048226e-01,1.048226e-01,-1.05E-01
1.066225e+04,0.000000e+00,1.046853e-01,1.046853e-01,-1.05E-01
1.066725e+04,0.000000e+00,1.045482e-01,1.045482e-01,-1.05E-01
1.067225e+04,0.000000e+00,1.044112e-01,1.044112e-01,-1.04E-01
1.067725e+04,0.000000e+00,1.042743e-01,1.042743e-01,-1.04E-01
1.068225e+04,0.000000e+00,1.041375e-01,1.041375e-01,-1.04E-01
1.068725e+04,0.000000e+00,1.040009e-01,1.040009e-01,-1.04E-01
1.069225e+04,0.000000e+00,1.038643e-01,1.038643e-01,-1.04E-01
1.069725e+04,0.000000e+00,1.037279e-01,1.037279e-01,-1.04E-01
1.070225e+04,0.000000e+00,1.035915e-01,1.035915e-01,-1.04E-01
1.070725e+04,0.000000e+00,1.034552e-01,1.034552e-01,-1.03E-01
1.071225e+04,0.000000e+00,1.033192e-01,1.033192e-01,-1.03E-01
1.071725e+04,0.000000e+00,1.031831e-01,1.031831e-01,-1.03E-01
1.072225e+04,0.000000e+00,1.030471e-01,1.030471e-01,-1.03E-01
1.072725e+04,0.000000e+00,1.029114e-01,1.029114e-01,-1.03E-01
1.073225e+04,0.000000e+00,1.027756e-01,1.027756e-01,-1.03E-01
1.073725e+04,0.000000e+00,1.026400e-01,1.026400e-01,-1.03E-01
1.074225e+04,0.000000e+00,1.025045e-01,1.025045e-01,-1.03E-01
1.074725e+04,0.000000e+00,1.023691e-01,1.023691e-01,-1.02E-01
1.075225e+04,0.000000e+00,1.022338e-01,1.022338e-01,-1.02E-01
1.075725e+04,0.000000e+00,1.020986e-01,1.020986e-01,-1.02E-01
1.076225e+04,0.000000e+00,1.019635e-01,1.019635e-01,-1.02E-01
1.076725e+04,0.000000e+00,1.018286e-01,1.018286e-01,-1.02E-01
1.077225e+04,0.000000e+00,1.016937e-01,1.016937e-01,-1.02E-01
1.077725e+04,0.000000e+00,1.015589e-01,1.015589e-01,-1.02E-01
1.078225e+04,0.000000e+00,1.014243e-01,1.014243e-01,-1.01E-01
1.078725e+04,1.000000e+00,1.012897e-01,1.012897e-01,8.987103e-01
1.079225e+04,0.000000e+00,1.011553e-01,1.011553e-01,-1.01E-01
1.079725e+04,0.000000e+00,1.010209e-01,1.010209e-01,-1.01E-01
1.080225e+04,0.000000e+00,1.008867e-01,1.008867e-01,-1.01E-01
1.080725e+04,0.000000e+00,1.007526e-01,1.007526e-01,-1.01E-01
1.081225e+04,0.000000e+00,1.006185e-01,1.006185e-01,-1.01E-01
1.081725e+04,0.000000e+00,1.004846e-01,1.004846e-01,-1.00E-01
1.082225e+04,1.000000e+00,1.003509e-01,1.003509e-01,8.996491e-01
1.082725e+04,0.000000e+00,1.002172e-01,1.002172e-01,-1.00E-01
1.083225e+04,0.000000e+00,1.000836e-01,1.000836e-01,-1.00E-01
1.083725e+04,0.000000e+00,9.995008e-02,9.995008e-02,-1.00E-01
1.084225e+04,0.000000e+00,9.981662e-02,9.981662e-02,-9.98E-02
1.084725e+04,0.000000e+00,9.968346e-02,9.968346e-02,-9.97E-02
1.085225e+04,0.000000e+00,9.955025e-02,9.955025e-02,-9.96E-02
1.085725e+04,0.000000e+00,9.941715e-02,9.941715e-02,-9.94E-02
1.086225e+04,0.000000e+00,9.928423e-02,9.928423e-02,-9.93E-02
1.086725e+04,0.000000e+00,9.915137e-02,9.915137e-02,-9.92E-02
1.087225e+04,0.000000e+00,9.901863e-02,9.901863e-02,-9.90E-02
1.087725e+04,0.000000e+00,9.888595e-02,9.888595e-02,-9.89E-02
1.088225e+04,0.000000e+00,9.875345e-02,9.875345e-02,-9.88E-02
1.088725e+04,0.000000e+00,9.862101e-02,9.862101e-02,-9.86E-02
1.089225e+04,0.000000e+00,9.848869e-02,9.848869e-02,-9.85E-02
1.089725e+04,0.000000e+00,9.835649e-02,9.835649e-02,-9.84E-02
1.090225e+04,0.000000e+00,9.822440e-02,9.822440e-02,-9.82E-02
1.090725e+04,0.000000e+00,9.809238e-02,9.809238e-02,-9.81E-02
1.091225e+04,0.000000e+00,9.796053e-02,9.796053e-02,-9.80E-02
1.091725e+04,0.000000e+00,9.782869e-02,9.782869e-02,-9.78E-02
1.092225e+04,0.000000e+00,9.769696e-02,9.769696e-02,-9.77E-02
1.092725e+04,0.000000e+00,9.756547e-02,9.756547e-02,-9.76E-02
1.093225e+04,0.000000e+00,9.743392e-02,9.743392e-02,-9.74E-02
1.093725e+04,0.000000e+00,9.730262e-02,9.730262e-02,-9.73E-02
1.094225e+04,1.000000e+00,9.717137e-02,9.717137e-02,9.028286e-01
1.094725e+04,0.000000e+00,9.704018e-02,9.704018e-02,-9.70E-02
1.095225e+04,1.000000e+00,9.690917e-02,9.690917e-02,9.030908e-01
1.095725e+04,0.000000e+00,9.677821e-02,9.677821e-02,-9.68E-02
1.096225e+04,0.000000e+00,9.664738e-02,9.664738e-02,-9.66E-02
1.096725e+04,0.000000e+00,9.651667e-02,9.651667e-02,-9.65E-02
1.097225e+04,1.000000e+00,9.638602e-02,9.638602e-02,9.036140e-01
1.097725e+04,0.000000e+00,9.625548e-02,9.625548e-02,-9.63E-02
1.098225e+04,0.000000e+00,9.612513e-02,9.612513e-02,-9.61E-02
1.098725e+04,0.000000e+00,9.599477e-02,9.599477e-02,-9.60E-02
1.099225e+04,0.000000e+00,9.586459e-02,9.586459e-02,-9.59E-02
1.099725e+04,0.000000e+00,9.573448e-02,9.573448e-02,-9.57E-02
1.100225e+04,0.000000e+00,9.560448e-02,9.560448e-02,-9.56E-02
1.100725e+04,0.000000e+00,9.547466e-02,9.547466e-02,-9.55E-02
1.101225e+04,0.000000e+00,9.534490e-02,9.534490e-02,-9.53E-02
1.101725e+04,0.000000e+00,9.521514e-02,9.521514e-02,-9.52E-02
1.102225e+04,0.000000e+00,9.508568e-02,9.508568e-02,-9.51E-02
1.102725e+04,1.000000e+00,9.495616e-02,9.495616e-02,9.050438e-01
1.103225e+04,0.000000e+00,9.482682e-02,9.482682e-02,-9.48E-02
1.103725e+04,0.000000e+00,9.469765e-02,9.469765e-02,-9.47E-02
1.104225e+04,0.000000e+00,9.456849e-02,9.456849e-02,-9.46E-02
1.104725e+04,0.000000e+00,9.443951e-02,9.443951e-02,-9.44E-02
1.105225e+04,0.000000e+00,9.431052e-02,9.431052e-02,-9.43E-02
1.105725e+04,0.000000e+00,9.418166e-02,9.418166e-02,-9.42E-02
1.106225e+04,0.000000e+00,9.405303e-02,9.405303e-02,-9.41E-02
1.106725e+04,0.000000e+00,9.392434e-02,9.392434e-02,-9.39E-02
1.107225e+04,0.000000e+00,9.379590e-02,9.379590e-02,-9.38E-02
1.107725e+04,0.000000e+00,9.366751e-02,9.366751e-02,-9.37E-02
1.108225e+04,0.000000e+00,9.353918e-02,9.353918e-02,-9.35E-02
1.108725e+04,0.000000e+00,9.341103e-02,9.341103e-02,-9.34E-02
1.109225e+04,0.000000e+00,9.328294e-02,9.328294e-02,-9.33E-02
1.109725e+04,0.000000e+00,9.315497e-02,9.315497e-02,-9.32E-02
1.110225e+04,0.000000e+00,9.302717e-02,9.302717e-02,-9.30E-02
1.110725e+04,0.000000e+00,9.289944e-02,9.289944e-02,-9.29E-02
1.111225e+04,0.000000e+00,9.277171e-02,9.277171e-02,-9.28E-02
1.111725e+04,0.000000e+00,9.264427e-02,9.264427e-02,-9.26E-02
1.112225e+04,0.000000e+00,9.251678e-02,9.251678e-02,-9.25E-02
1.112725e+04,0.000000e+00,9.238946e-02,9.238946e-02,-9.24E-02
1.113225e+04,0.000000e+00,9.226221e-02,9.226221e-02,-9.23E-02
1.113725e+04,0.000000e+00,9.213507e-02,9.213507e-02,-9.21E-02
1.114225e+04,0.000000e+00,9.200811e-02,9.200811e-02,-9.20E-02
1.114725e+04,0.000000e+00,9.188122e-02,9.188122e-02,-9.19E-02
1.115225e+04,0.000000e+00,9.175438e-02,9.175438e-02,-9.18E-02
1.115725e+04,0.000000e+00,9.162772e-02,9.162772e-02,-9.16E-02
1.116225e+04,0.000000e+00,9.150106e-02,9.150106e-02,-9.15E-02
1.116725e+04,0.000000e+00,9.137470e-02,9.137470e-02,-9.14E-02
1.117225e+04,0.000000e+00,9.124827e-02,9.124827e-02,-9.12E-02
1.117725e+04,0.000000e+00,9.112197e-02,9.112197e-02,-9.11E-02
1.118225e+04,0.000000e+00,9.099585e-02,9.099585e-02,-9.10E-02
1.118725e+04,1.000000e+00,9.086978e-02,9.086978e-02,9.091302e-01
1.119225e+04,0.000000e+00,9.074384e-02,9.074384e-02,-9.07E-02
1.119725e+04,0.000000e+00,9.061801e-02,9.061801e-02,-9.06E-02
1.120225e+04,1.000000e+00,9.049225e-02,9.049225e-02,9.095078e-01
1.120725e+04,0.000000e+00,9.036666e-02,9.036666e-02,-9.04E-02
1.121225e+04,0.000000e+00,9.024113e-02,9.024113e-02,-9.02E-02
1.121725e+04,0.000000e+00,9.011567e-02,9.011567e-02,-9.01E-02
1.122225e+04,0.000000e+00,8.999038e-02,8.999038e-02,-9.00E-02
1.122725e+04,0.000000e+00,8.986515e-02,8.986515e-02,-8.99E-02
1.123225e+04,0.000000e+00,8.974004e-02,8.974004e-02,-8.97E-02
1.123725e+04,0.000000e+00,8.961511e-02,8.961511e-02,-8.96E-02
1.124225e+04,0.000000e+00,8.949023e-02,8.949023e-02,-8.95E-02
1.124725e+04,0.000000e+00,8.936536e-02,8.936536e-02,-8.94E-02
1.125225e+04,0.000000e+00,8.924079e-02,8.924079e-02,-8.92E-02
1.125725e+04,0.000000e+00,8.911616e-02,8.911616e-02,-8.91E-02
1.126225e+04,0.000000e+00,8.899170e-02,8.899170e-02,-8.90E-02
1.126725e+04,0.000000e+00,8.886731e-02,8.886731e-02,-8.89E-02
1.127225e+04,0.000000e+00,8.874309e-02,8.874309e-02,-8.87E-02
1.127725e+04,1.000000e+00,8.861899e-02,8.861899e-02,9.113810e-01
1.128225e+04,0.000000e+00,8.849490e-02,8.849490e-02,-8.85E-02
1.128725e+04,0.000000e+00,8.837098e-02,8.837098e-02,-8.84E-02
1.129225e+04,0.000000e+00,8.824718e-02,8.824718e-02,-8.82E-02
1.129725e+04,0.000000e+00,8.812344e-02,8.812344e-02,-8.81E-02
1.130225e+04,0.000000e+00,8.799988e-02,8.799988e-02,-8.80E-02
1.130725e+04,0.000000e+00,8.787638e-02,8.787638e-02,-8.79E-02
1.131225e+04,0.000000e+00,8.775294e-02,8.775294e-02,-8.78E-02
1.131725e+04,0.000000e+00,8.762968e-02,8.762968e-02,-8.76E-02
1.132225e+04,0.000000e+00,8.750647e-02,8.750647e-02,-8.75E-02
1.132725e+04,0.000000e+00,8.738339e-02,8.738339e-02,-8.74E-02
1.133225e+04,1.000000e+00,8.726043e-02,8.726043e-02,9.127396e-01
1.133725e+04,0.000000e+00,8.713752e-02,8.713752e-02,-8.71E-02
1.134225e+04,0.000000e+00,8.701479e-02,8.701479e-02,-8.70E-02
1.134725e+04,0.000000e+00,8.689213e-02,8.689213e-02,-8.69E-02
1.135225e+04,0.000000e+00,8.676952e-02,8.676952e-02,-8.68E-02
1.135725e+04,0.000000e+00,8.664709e-02,8.664709e-02,-8.66E-02
1.136225e+04,0.000000e+00,8.652478e-02,8.652478e-02,-8.65E-02
1.136725e+04,1.000000e+00,8.640254e-02,8.640254e-02,9.135975e-01
1.137225e+04,0.000000e+00,8.628041e-02,8.628041e-02,-8.63E-02
1.137725e+04,0.000000e+00,8.615839e-02,8.615839e-02,-8.62E-02
1.138225e+04,0.000000e+00,8.603656e-02,8.603656e-02,-8.60E-02
1.138725e+04,0.000000e+00,8.591467e-02,8.591467e-02,-8.59E-02
1.139225e+04,0.000000e+00,8.579302e-02,8.579302e-02,-8.58E-02
1.139725e+04,0.000000e+00,8.567142e-02,8.567142e-02,-8.57E-02
1.140225e+04,0.000000e+00,8.554989e-02,8.554989e-02,-8.55E-02
1.140725e+04,0.000000e+00,8.542848e-02,8.542848e-02,-8.54E-02
1.141225e+04,0.000000e+00,8.530724e-02,8.530724e-02,-8.53E-02
1.141725e+04,0.000000e+00,8.518606e-02,8.518606e-02,-8.52E-02
1.142225e+04,0.000000e+00,8.506507e-02,8.506507e-02,-8.51E-02
1.142725e+04,0.000000e+00,8.494407e-02,8.494407e-02,-8.49E-02
1.143225e+04,0.000000e+00,8.482319e-02,8.482319e-02,-8.48E-02
1.143725e+04,0.000000e+00,8.470249e-02,8.470249e-02,-8.47E-02
1.144225e+04,0.000000e+00,8.458185e-02,8.458185e-02,-8.46E-02
1.144725e+04,0.000000e+00,8.446127e-02,8.446127e-02,-8.45E-02
1.145225e+04,0.000000e+00,8.434087e-02,8.434087e-02,-8.43E-02
1.145725e+04,0.000000e+00,8.422053e-02,8.422053e-02,-8.42E-02
1.146225e+04,0.000000e+00,8.410031e-02,8.410031e-02,-8.41E-02
1.146725e+04,0.000000e+00,8.398026e-02,8.398026e-02,-8.40E-02
1.147225e+04,0.000000e+00,8.386022e-02,8.386022e-02,-8.39E-02
1.147725e+04,0.000000e+00,8.374035e-02,8.374035e-02,-8.37E-02
1.148225e+04,0.000000e+00,8.362055e-02,8.362055e-02,-8.36E-02
1.148725e+04,0.000000e+00,8.350086e-02,8.350086e-02,-8.35E-02
1.149225e+04,0.000000e+00,8.338130e-02,8.338130e-02,-8.34E-02
1.149725e+04,1.000000e+00,8.326179e-02,8.326179e-02,9.167382e-01
1.150225e+04,0.000000e+00,8.314240e-02,8.314240e-02,-8.31E-02
1.150725e+04,0.000000e+00,8.302319e-02,8.302319e-02,-8.30E-02
1.151225e+04,0.000000e+00,8.290404e-02,8.290404e-02,-8.29E-02
1.151725e+04,0.000000e+00,8.278501e-02,8.278501e-02,-8.28E-02
1.152225e+04,0.000000e+00,8.266604e-02,8.266604e-02,-8.27E-02
1.152725e+04,0.000000e+00,8.254725e-02,8.254725e-02,-8.25E-02
1.153225e+04,0.000000e+00,8.242851e-02,8.242851e-02,-8.24E-02
1.153725e+04,0.000000e+00,8.230984e-02,8.230984e-02,-8.23E-02
1.154225e+04,0.000000e+00,8.219135e-02,8.219135e-02,-8.22E-02
1.154725e+04,0.000000e+00,8.207297e-02,8.207297e-02,-8.21E-02
1.155225e+04,0.000000e+00,8.195460e-02,8.195460e-02,-8.20E-02
1.155725e+04,0.000000e+00,8.183646e-02,8.183646e-02,-8.18E-02
1.156225e+04,0.000000e+00,8.171839e-02,8.171839e-02,-8.17E-02
1.156725e+04,0.000000e+00,8.160037e-02,8.160037e-02,-8.16E-02
1.157225e+04,0.000000e+00,8.148253e-02,8.148253e-02,-8.15E-02
1.157725e+04,0.000000e+00,8.136475e-02,8.136475e-02,-8.14E-02
1.158225e+04,0.000000e+00,8.124703e-02,8.124703e-02,-8.12E-02
1.158725e+04,0.000000e+00,8.112955e-02,8.112955e-02,-8.11E-02
1.159225e+04,0.000000e+00,8.101207e-02,8.101207e-02,-8.10E-02
1.159725e+04,0.000000e+00,8.089477e-02,8.089477e-02,-8.09E-02
1.160225e+04,0.000000e+00,8.077747e-02,8.077747e-02,-8.08E-02
1.160725e+04,0.000000e+00,8.066028e-02,8.066028e-02,-8.07E-02
1.161225e+04,0.000000e+00,8.054334e-02,8.054334e-02,-8.05E-02
1.161725e+04,0.000000e+00,8.042639e-02,8.042639e-02,-8.04E-02
1.162225e+04,0.000000e+00,8.030957e-02,8.030957e-02,-8.03E-02
1.162725e+04,0.000000e+00,8.019286e-02,8.019286e-02,-8.02E-02
1.163225e+04,0.000000e+00,8.007628e-02,8.007628e-02,-8.01E-02
1.163725e+04,0.000000e+00,7.995975e-02,7.995975e-02,-8.00E-02
1.164225e+04,0.000000e+00,7.984334e-02,7.984334e-02,-7.98E-02
1.164725e+04,0.000000e+00,7.972705e-02,7.972705e-02,-7.97E-02
1.165225e+04,0.000000e+00,7.961094e-02,7.961094e-02,-7.96E-02
1.165725e+04,0.000000e+00,7.949483e-02,7.949483e-02,-7.95E-02
1.166225e+04,0.000000e+00,7.937884e-02,7.937884e-02,-7.94E-02
1.166725e+04,0.000000e+00,7.926303e-02,7.926303e-02,-7.93E-02
1.167225e+04,0.000000e+00,7.914728e-02,7.914728e-02,-7.91E-02
1.167725e+04,0.000000e+00,7.903165e-02,7.903165e-02,-7.90E-02
1.168225e+04,0.000000e+00,7.891607e-02,7.891607e-02,-7.89E-02
1.168725e+04,0.000000e+00,7.880062e-02,7.880062e-02,-7.88E-02
1.169225e+04,0.000000e+00,7.868534e-02,7.868534e-02,-7.87E-02
1.169725e+04,0.000000e+00,7.857013e-02,7.857013e-02,-7.86E-02
1.170225e+04,0.000000e+00,7.845491e-02,7.845491e-02,-7.85E-02
1.170725e+04,0.000000e+00,7.833999e-02,7.833999e-02,-7.83E-02
1.171225e+04,0.000000e+00,7.822508e-02,7.822508e-02,-7.82E-02
1.171725e+04,0.000000e+00,7.811022e-02,7.811022e-02,-7.81E-02
1.172225e+04,0.000000e+00,7.799560e-02,7.799560e-02,-7.80E-02
1.172725e+04,1.000000e+00,7.788098e-02,7.788098e-02,9.221190e-01
1.173225e+04,1.000000e+00,7.776654e-02,7.776654e-02,9.222335e-01
1.173725e+04,0.000000e+00,7.765216e-02,7.765216e-02,-7.77E-02
1.174225e+04,0.000000e+00,7.753783e-02,7.753783e-02,-7.75E-02
1.174725e+04,0.000000e+00,7.742369e-02,7.742369e-02,-7.74E-02
1.175225e+04,0.000000e+00,7.730967e-02,7.730967e-02,-7.73E-02
1.175725e+04,0.000000e+00,7.719570e-02,7.719570e-02,-7.72E-02
1.176225e+04,0.000000e+00,7.708186e-02,7.708186e-02,-7.71E-02
1.176725e+04,0.000000e+00,7.696813e-02,7.696813e-02,-7.70E-02
1.177225e+04,0.000000e+00,7.685453e-02,7.685453e-02,-7.69E-02
1.177725e+04,0.000000e+00,7.674098e-02,7.674098e-02,-7.67E-02
1.178225e+04,0.000000e+00,7.662755e-02,7.662755e-02,-7.66E-02
1.178725e+04,0.000000e+00,7.651430e-02,7.651430e-02,-7.65E-02
1.179225e+04,0.000000e+00,7.640105e-02,7.640105e-02,-7.64E-02
1.179725e+04,0.000000e+00,7.628793e-02,7.628793e-02,-7.63E-02
1.180225e+04,1.000000e+00,7.617497e-02,7.617497e-02,9.238250e-01
1.180725e+04,0.000000e+00,7.606208e-02,7.606208e-02,-7.61E-02
1.181225e+04,0.000000e+00,7.594931e-02,7.594931e-02,-7.59E-02
1.181725e+04,0.000000e+00,7.583660e-02,7.583660e-02,-7.58E-02
1.182225e+04,0.000000e+00,7.572401e-02,7.572401e-02,-7.57E-02
1.182725e+04,0.000000e+00,7.561159e-02,7.561159e-02,-7.56E-02
1.183225e+04,0.000000e+00,7.549924e-02,7.549924e-02,-7.55E-02
1.183725e+04,0.000000e+00,7.538694e-02,7.538694e-02,-7.54E-02
1.184225e+04,0.000000e+00,7.527483e-02,7.527483e-02,-7.53E-02
1.184725e+04,1.000000e+00,7.516283e-02,7.516283e-02,9.248372e-01
1.185225e+04,0.000000e+00,7.505089e-02,7.505089e-02,-7.51E-02
1.185725e+04,0.000000e+00,7.493907e-02,7.493907e-02,-7.49E-02
1.186225e+04,0.000000e+00,7.482731e-02,7.482731e-02,-7.48E-02
1.186725e+04,0.000000e+00,7.471573e-02,7.471573e-02,-7.47E-02
1.187225e+04,0.000000e+00,7.460421e-02,7.460421e-02,-7.46E-02
1.187725e+04,0.000000e+00,7.449281e-02,7.449281e-02,-7.45E-02
1.188225e+04,2.000000e+00,7.438153e-02,7.438153e-02,1.925618e+00
1.188725e+04,1.000000e+00,7.427037e-02,7.427037e-02,9.257296e-01
1.189225e+04,0.000000e+00,7.415926e-02,7.415926e-02,-7.42E-02
1.189725e+04,0.000000e+00,7.404828e-02,7.404828e-02,-7.40E-02
1.190225e+04,0.000000e+00,7.393742e-02,7.393742e-02,-7.39E-02
1.190725e+04,0.000000e+00,7.382667e-02,7.382667e-02,-7.38E-02
1.191225e+04,0.000000e+00,7.371598e-02,7.371598e-02,-7.37E-02
1.191725e+04,0.000000e+00,7.360542e-02,7.360542e-02,-7.36E-02
1.192225e+04,0.000000e+00,7.349503e-02,7.349503e-02,-7.35E-02
1.192725e+04,1.000000e+00,7.338470e-02,7.338470e-02,9.266153e-01
1.193225e+04,0.000000e+00,7.327437e-02,7.327437e-02,-7.33E-02
1.193725e+04,0.000000e+00,7.316434e-02,7.316434e-02,-7.32E-02
1.194225e+04,0.000000e+00,7.305425e-02,7.305425e-02,-7.31E-02
1.194725e+04,0.000000e+00,7.294446e-02,7.294446e-02,-7.29E-02
1.195225e+04,0.000000e+00,7.283461e-02,7.283461e-02,-7.28E-02
1.195725e+04,0.000000e+00,7.272488e-02,7.272488e-02,-7.27E-02
1.196225e+04,0.000000e+00,7.261533e-02,7.261533e-02,-7.26E-02
1.196725e+04,0.000000e+00,7.250583e-02,7.250583e-02,-7.25E-02
1.197225e+04,0.000000e+00,7.239646e-02,7.239646e-02,-7.24E-02
1.197725e+04,0.000000e+00,7.228714e-02,7.228714e-02,-7.23E-02
1.198225e+04,0.000000e+00,7.217801e-02,7.217801e-02,-7.22E-02
1.198725e+04,0.000000e+00,7.206893e-02,7.206893e-02,-7.21E-02
1.199225e+04,0.000000e+00,7.195991e-02,7.195991e-02,-7.20E-02
1.199725e+04,0.000000e+00,7.185113e-02,7.185113e-02,-7.19E-02
1.200225e+04,0.000000e+00,7.174230e-02,7.174230e-02,-7.17E-02
1.200725e+04,0.000000e+00,7.163376e-02,7.163376e-02,-7.16E-02
1.201225e+04,0.000000e+00,7.152522e-02,7.152522e-02,-7.15E-02
1.201725e+04,0.000000e+00,7.141674e-02,7.141674e-02,-7.14E-02
1.202225e+04,0.000000e+00,7.130843e-02,7.130843e-02,-7.13E-02
1.202725e+04,0.000000e+00,7.120031e-02,7.120031e-02,-7.12E-02
1.203225e+04,1.000000e+00,7.109213e-02,7.109213e-02,9.289079e-01
1.203725e+04,0.000000e+00,7.098407e-02,7.098407e-02,-7.10E-02
1.204225e+04,0.000000e+00,7.087630e-02,7.087630e-02,-7.09E-02
1.204725e+04,0.000000e+00,7.076836e-02,7.076836e-02,-7.08E-02
1.205225e+04,0.000000e+00,7.066077e-02,7.066077e-02,-7.07E-02
1.205725e+04,0.000000e+00,7.055324e-02,7.055324e-02,-7.06E-02
1.206225e+04,0.000000e+00,7.044578e-02,7.044578e-02,-7.04E-02
1.206725e+04,0.000000e+00,7.033837e-02,7.033837e-02,-7.03E-02
1.207225e+04,0.000000e+00,7.023114e-02,7.023114e-02,-7.02E-02
1.207725e+04,0.000000e+00,7.012391e-02,7.012391e-02,-7.01E-02
1.208225e+04,0.000000e+00,7.001686e-02,7.001686e-02,-7.00E-02
1.208725e+04,0.000000e+00,6.990999e-02,6.990999e-02,-6.99E-02
1.209225e+04,0.000000e+00,6.980312e-02,6.980312e-02,-6.98E-02
1.209725e+04,0.000000e+00,6.969643e-02,6.969643e-02,-6.97E-02
1.210225e+04,0.000000e+00,6.958979e-02,6.958979e-02,-6.96E-02
1.210725e+04,0.000000e+00,6.948334e-02,6.948334e-02,-6.95E-02
1.211225e+04,0.000000e+00,6.937683e-02,6.937683e-02,-6.94E-02
1.211725e+04,0.000000e+00,6.927055e-02,6.927055e-02,-6.93E-02
1.212225e+04,0.000000e+00,6.916434e-02,6.916434e-02,-6.92E-02
1.212725e+04,0.000000e+00,6.905830e-02,6.905830e-02,-6.91E-02
1.213225e+04,0.000000e+00,6.895226e-02,6.895226e-02,-6.90E-02
1.213725e+04,0.000000e+00,6.884640e-02,6.884640e-02,-6.88E-02
1.214225e+04,0.000000e+00,6.874061e-02,6.874061e-02,-6.87E-02
1.214725e+04,0.000000e+00,6.863499e-02,6.863499e-02,-6.86E-02
1.215225e+04,0.000000e+00,6.852943e-02,6.852943e-02,-6.85E-02
1.215725e+04,0.000000e+00,6.842387e-02,6.842387e-02,-6.84E-02
1.216225e+04,0.000000e+00,6.831861e-02,6.831861e-02,-6.83E-02
1.216725e+04,0.000000e+00,6.821340e-02,6.821340e-02,-6.82E-02
1.217225e+04,0.000000e+00,6.810820e-02,6.810820e-02,-6.81E-02
1.217725e+04,0.000000e+00,6.800318e-02,6.800318e-02,-6.80E-02
1.218225e+04,0.000000e+00,6.789833e-02,6.789833e-02,-6.79E-02
1.218725e+04,0.000000e+00,6.779349e-02,6.779349e-02,-6.78E-02
1.219225e+04,0.000000e+00,6.768882e-02,6.768882e-02,-6.77E-02
1.219725e+04,0.000000e+00,6.758410e-02,6.758410e-02,-6.76E-02
1.220225e+04,0.000000e+00,6.747967e-02,6.747967e-02,-6.75E-02
1.220725e+04,0.000000e+00,6.737530e-02,6.737530e-02,-6.74E-02
1.221225e+04,0.000000e+00,6.727105e-02,6.727105e-02,-6.73E-02
1.221725e+04,0.000000e+00,6.716686e-02,6.716686e-02,-6.72E-02
1.222225e+04,0.000000e+00,6.706274e-02,6.706274e-02,-6.71E-02
1.222725e+04,0.000000e+00,6.695873e-02,6.695873e-02,-6.70E-02
1.223225e+04,0.000000e+00,6.685489e-02,6.685489e-02,-6.69E-02
1.223725e+04,0.000000e+00,6.675124e-02,6.675124e-02,-6.68E-02
1.224225e+04,0.000000e+00,6.664753e-02,6.664753e-02,-6.66E-02
